epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
1,0.2757740129780544,0.1507257344399361,0.20041114438862384,0.3461824655532837,0.3586122989654541,0.3586123287677765,"[0.21255740523338318, 0.41905298829078674, 0.3584469258785248, 0.39467254281044006]",0.40161144733428955,0.4189488887786865,0.4189489185810089,"[0.2344825267791748, 0.4952637255191803, 0.4040527045726776, 0.4726468622684479]"
2,0.1885654273713734,0.0982531379186163,0.13943885763486227,0.32447248697280884,0.3368123173713684,0.3368123471736908,"[0.1941729635000229, 0.3950892686843872, 0.33884361386299133, 0.36978405714035034]",0.3766915202140808,0.392618328332901,0.3926183581352234,"[0.22087396681308746, 0.46251505613327026, 0.3813880383968353, 0.441989004611969]"
3,0.1481539855576858,0.07931658570119675,0.1084956920069442,0.321628212928772,0.33494293689727783,0.3349429666996002,"[0.1856795847415924, 0.3949863910675049, 0.33699628710746765, 0.3688506484031677]",0.3781397342681885,0.39471179246902466,0.39471182227134705,"[0.2177230566740036, 0.4650813937187195, 0.3843759000301361, 0.4453786015510559]"
4,0.11843220476527867,0.06508819733792585,0.08588810539397083,0.3250281512737274,0.3404567539691925,0.3404567539691925,"[0.1793452352285385, 0.4108690917491913, 0.33409053087234497, 0.3758077323436737]",0.3849942088127136,0.40446576476097107,0.40446576476097107,"[0.21096572279930115, 0.490581750869751, 0.3846740424633026, 0.45375537872314453]"
5,0.09663874211216932,0.05448913144004965,0.06939417574264056,0.3137429356575012,0.3281922936439514,0.3281923234462738,"[0.17325939238071442, 0.3913087546825409, 0.32793354988098145, 0.3624700903892517]",0.3672555088996887,0.3842366933822632,0.3842366933822632,"[0.20516863465309143, 0.45430275797843933, 0.3770960867404938, 0.43245458602905273]"
6,0.08200633931843383,0.04654761165574228,0.05873253328580383,0.3156813979148865,0.33007070422172546,0.33007073402404785,"[0.17399480938911438, 0.3892326056957245, 0.33179977536201477, 0.36769840121269226]",0.3668733239173889,0.38337647914886475,0.38337650895118713,"[0.20650391280651093, 0.44875088334083557, 0.3787185251712799, 0.4335198998451233]"
7,0.07117144125414655,0.04092921198171786,0.0507068349880741,0.31269940733909607,0.3277286887168884,0.3277287185192108,"[0.1692071259021759, 0.3924497961997986, 0.3272552192211151, 0.3618854880332947]",0.3636919856071472,0.3804357647895813,0.3804357945919037,"[0.20375849306583405, 0.4516366720199585, 0.3736047148704529, 0.42576801776885986]"
8,0.06532367220672451,0.03722038648221158,0.0467134786782958,0.31418535113334656,0.3293977975845337,0.3293978273868561,"[0.16965189576148987, 0.39555421471595764, 0.3285332918167114, 0.36300206184387207]",0.3706043064594269,0.3878646492958069,0.3878646790981293,"[0.2072916328907013, 0.4601566195487976, 0.3781878352165222, 0.4367810785770416]"
9,0.06297070156104739,0.035879747094432375,0.045030827761735615,0.3169732689857483,0.33294278383255005,0.33294281363487244,"[0.16784226894378662, 0.4001123607158661, 0.3307029604911804, 0.36923548579216003]",0.36759257316589355,0.385084867477417,0.3850848972797394,"[0.2028970569372177, 0.45645779371261597, 0.3767094314098358, 0.4343061149120331]"
10,0.053323681842773515,0.031180826616836778,0.037733268353815054,0.31587034463882446,0.3320954442024231,0.3320954740047455,"[0.16596443951129913, 0.400547057390213, 0.32885849475860596, 0.3681113123893738]",0.36539164185523987,0.382673978805542,0.3826740086078644,"[0.2023923546075821, 0.45377209782600403, 0.37417739629745483, 0.4312247335910797]"
11,0.0477281452000282,0.02792700681941095,0.03376464172317063,0.3174334764480591,0.3340073525905609,0.3340073823928833,"[0.1654798686504364, 0.4028216302394867, 0.329751193523407, 0.37168118357658386]",0.36817628145217896,0.38605108857154846,0.38605111837387085,"[0.20230379700660706, 0.45939210057258606, 0.37469929456710815, 0.43630990386009216]"
12,0.04660728756981257,0.02699390780753137,0.033110333542751225,0.3186952769756317,0.3352852463722229,0.3352852761745453,"[0.16648109257221222, 0.4049382209777832, 0.3312157392501831, 0.3721460700035095]",0.3688352704048157,0.38660943508148193,0.3866094648838043,"[0.20319338142871857, 0.46064040064811707, 0.37620970606803894, 0.43529748916625977]"
13,0.04647819811465047,0.02674814506519771,0.03310412529803126,0.32369229197502136,0.3412948250770569,0.3412948548793793,"[0.16687285900115967, 0.4180704653263092, 0.33378711342811584, 0.3760387897491455]",0.3732421398162842,0.3917168378829956,0.3917168378829956,"[0.20485277473926544, 0.4714953899383545, 0.376790314912796, 0.43983006477355957]"
14,0.040106454987439984,0.02351308459235492,0.02834991254705064,0.3214232921600342,0.33853015303611755,0.33853015303611755,"[0.1667492389678955, 0.40985536575317383, 0.3314797878265381, 0.3776087164878845]",0.3710559606552124,0.3891429007053375,0.3891429305076599,"[0.20412014424800873, 0.4638558328151703, 0.3760581314563751, 0.44018980860710144]"
15,0.037882301375164205,0.022200966068933195,0.0267818182041917,0.31987249851226807,0.33681803941726685,0.33681806921958923,"[0.16676673293113708, 0.41108235716819763, 0.33093133568763733, 0.37070953845977783]",0.3700753152370453,0.3879093527793884,0.3879093825817108,"[0.20425856113433838, 0.4647229015827179, 0.37733638286590576, 0.43398338556289673]"
16,0.03877900634621475,0.02240402467249415,0.027576993996757424,0.32034897804260254,0.3372683525085449,0.3372683525085449,"[0.16592849791049957, 0.4076788127422333, 0.33338385820388794, 0.3744046688079834]",0.3689729571342468,0.38641586899757385,0.38641589879989624,"[0.20466674864292145, 0.4588201940059662, 0.37733691930770874, 0.4350679814815521]"
17,0.03396086978459682,0.01999736570226949,0.02396218687181425,0.3248928487300873,0.3424345552921295,0.3424345552921295,"[0.1671198159456253, 0.41706719994544983, 0.33694958686828613, 0.37843480706214905]",0.3728434443473816,0.39109426736831665,0.39109429717063904,"[0.2048989236354828, 0.46930381655693054, 0.3783474862575531, 0.4388234615325928]"
18,0.03379407336596338,0.019729474585846805,0.023929335927727235,0.3210277855396271,0.33789822459220886,0.33789822459220886,"[0.16604694724082947, 0.40589118003845215, 0.3349599838256836, 0.3772130310535431]",0.36899513006210327,0.3865918517112732,0.3865918517112732,"[0.20398372411727905, 0.45885515213012695, 0.376792848110199, 0.4363488256931305]"
19,0.029925658567929662,0.01778245424680042,0.02103443136636881,0.3239265978336334,0.34110382199287415,0.34110385179519653,"[0.16802573204040527, 0.41248607635498047, 0.3350149691104889, 0.38017964363098145]",0.3713577389717102,0.3890756070613861,0.3890756368637085,"[0.20621564984321594, 0.4638449251651764, 0.37707236409187317, 0.43829798698425293]"
20,0.030854446265238818,0.018113916378741286,0.021797488067061343,0.32363009452819824,0.34077900648117065,0.34077900648117065,"[0.1674460768699646, 0.4103086292743683, 0.33532291650772095, 0.38144272565841675]",0.3707565665245056,0.38829076290130615,0.38829076290130615,"[0.20605610311031342, 0.459688276052475, 0.3774631917476654, 0.4398186504840851]"
21,0.027449169125733787,0.01643623528566132,0.019231051439969817,0.32372236251831055,0.3409200608730316,0.3409200608730316,"[0.1671624332666397, 0.41182583570480347, 0.3365624248981476, 0.379338800907135]",0.371723473072052,0.38946136832237244,0.3894613981246948,"[0.2053890824317932, 0.4627477526664734, 0.379856675863266, 0.4389004707336426]"
22,0.02563744929374744,0.015343997108994435,0.017965450656135737,0.3256170153617859,0.3431328535079956,0.3431328535079956,"[0.1681925356388092, 0.4169591963291168, 0.33580583333969116, 0.3815104365348816]",0.3737395405769348,0.3918316066265106,0.3918316066265106,"[0.20711515843868256, 0.4692858159542084, 0.37726667523384094, 0.44129055738449097]"
23,0.02724341068628198,0.015885502716469144,0.019300659220163704,0.3270055055618286,0.3447123169898987,0.34471234679222107,"[0.16820602118968964, 0.4177893102169037, 0.3367520272731781, 0.3852747082710266]",0.37431126832962036,0.39263349771499634,0.3926335275173187,"[0.2061016857624054, 0.46844571828842163, 0.37776118516921997, 0.44493645429611206]"
24,0.024169530169091607,0.014547467236153905,0.016895796451937787,0.3267422318458557,0.34432756900787354,0.3443275988101959,"[0.16840587556362152, 0.41740328073501587, 0.33738741278648376, 0.38377246260643005]",0.3741375803947449,0.3922045826911926,0.392204612493515,"[0.20715676248073578, 0.4682081639766693, 0.3783380389213562, 0.442847341299057]"
25,0.022680405494327663,0.013770021554346838,0.01579539467917478,0.3262512981891632,0.343740850687027,0.343740850687027,"[0.16815555095672607, 0.4162564277648926, 0.3379051983356476, 0.382688045501709]",0.3724537789821625,0.3902546763420105,0.3902547061443329,"[0.20653820037841797, 0.46555614471435547, 0.37861359119415283, 0.43910717964172363]"
26,0.021073147005029463,0.012840803686185932,0.014652745102490376,0.32586321234703064,0.3431951403617859,0.3431951403617859,"[0.16895507276058197, 0.4156120717525482, 0.3366720676422119, 0.38221362233161926]",0.3727151155471802,0.39038413763046265,0.39038413763046265,"[0.20769494771957397, 0.46517759561538696, 0.3781496286392212, 0.43983834981918335]"
27,0.02058944131421634,0.012471053386041035,0.014353914533127496,0.326648473739624,0.34408706426620483,0.3440870940685272,"[0.16888555884361267, 0.41735708713531494, 0.33833783864974976, 0.38201338052749634]",0.3732687830924988,0.39107584953308105,0.39107587933540344,"[0.20684687793254852, 0.4660775363445282, 0.3802350163459778, 0.4399157166481018]"
